loss,1485,1144,1445,1126,"29,12","3,1720","13,64","3,0588"
student,2195,1140,2082,1111,"43,04","3,3416","13,59","3,0573"
mission,2400,1135,2178,1036,"47,06","3,3804","13,53","3,0554"
cheese,1991,1130,1731,1025,"39,04","3,2993","13,47","3,0535"
battle,2155,1126,1856,1031,"42,25","3,3336","13,42","3,0519"
trade,1795,1126,1498,1047,"35,20","3,2543","13,42","3,0519"
band,2724,1122,2485,1057,"53,41","3,4354","13,38","3,0504"
burning,1561,1122,1393,1056,"30,61","3,1937","13,38","3,0504"
lesson,1644,1120,1583,1099,"32,24","3,2162","13,35","3,0496"
tongue,1589,1117,1524,1093,"31,16","3,2014","13,32","3,0484"
Angel,3992,1112,1430,855,"78,27","3,6013","13,26","3,0465"
invite,1509,1111,1423,1064,"29,59","3,1790","13,25","3,0461"
proof,1754,1111,1659,1077,"34,39","3,2443","13,25","3,0461"
jerk,1690,1110,1531,1031,"33,14","3,2281","13,23","3,0457"
mail,1879,1110,1718,1061,"36,84","3,2742","13,23","3,0457"
member,1468,1109,1414,1087,"28,78","3,1670","13,22","3,0453"
ear,1632,1106,1579,1092,"32,00","3,2130","13,19","3,0441"
male,1731,1106,1556,1012,"33,94","3,2385","13,19","3,0441"
style,1534,1106,1474,1087,"30,08","3,1861","13,19","3,0441"
property,1698,1104,1636,1074,"33,29","3,2302","13,16","3,0434"
toast,1707,1104,1614,1063,"33,47","3,2325","13,16","3,0434"
nurse,2294,1099,1589,906,"44,98","3,3608","13,10","3,0414"
fan,1792,1097,1562,1037,"35,14","3,2536","13,08","3,0406"
training,1792,1097,1694,1061,"35,14","3,2536","13,08","3,0406"
load,1490,1096,1336,1005,"29,22","3,1735","13,07","3,0402"
neighborhood,1871,1096,1828,1083,"36,69","3,2723","13,07","3,0402"
particular,1423,1096,1418,1095,"27,90","3,1535","13,07","3,0402"
camp,2612,1094,2309,1016,"51,22","3,4171","13,04","3,0394"
drug,2306,1093,2170,1053,"45,22","3,3630","13,03","3,0390"
speech,1940,1090,1823,1050,"38,04","3,2880","12,99","3,0378"
video,2105,1088,1916,1045,"41,27","3,3235","12,97","3,0370"
shock,1468,1085,1402,1053,"28,78","3,1670","12,94","3,0358"
criminal,1758,1084,1616,1035,"34,47","3,2453","12,92","3,0354"
pray,1847,1081,1628,1006,"36,22","3,2667","12,89","3,0342"
schedule,1518,1081,1492,1069,"29,76","3,1816","12,89","3,0342"
Doc,4122,1078,866,421,"80,82","3,6152","12,85","3,0330"
focus,1499,1073,1253,939,"29,39","3,1761","12,79","3,0310"
square,1620,1072,1176,849,"31,76","3,2098","12,78","3,0306"
concern,1332,1068,1318,1059,"26,12","3,1248","12,73","3,0290"
permission,1587,1063,1382,983,"31,12","3,2009","12,67","3,0269"
rent,1762,1062,1690,1029,"34,55","3,2463","12,66","3,0265"
oil,2095,1059,1816,997,"41,08","3,3214","12,63","3,0253"
appointment,1559,1058,1547,1057,"30,57","3,1931","12,61","3,0249"
riding,1632,1057,1500,996,"32,00","3,2130","12,60","3,0245"
pig,1996,1056,1767,993,"39,14","3,3004","12,59","3,0241"
manager,2038,1055,1814,1005,"39,96","3,3094","12,58","3,0237"
justice,1910,1053,1390,873,"37,45","3,2813","12,55","3,0228"
tear,1377,1053,1216,964,"27,00","3,1392","12,55","3,0228"
spending,1264,1049,1213,1011,"24,78","3,1021","12,51","3,0212"
meal,1472,1048,1441,1030,"28,86","3,1682","12,49","3,0208"
original,1440,1048,1382,1013,"28,24","3,1587","12,49","3,0208"
shopping,1530,1048,1394,987,"30,00","3,1850","12,49","3,0208"
dump,1470,1047,1371,996,"28,82","3,1676","12,48","3,0204"
bridge,2331,1046,1847,889,"45,71","3,3677","12,47","3,0199"
fortune,1518,1046,1367,971,"29,76","3,1816","12,47","3,0199"
slip,1320,1043,1237,998,"25,88","3,1209","12,43","3,0187"
cousin,2491,1041,2196,993,"48,84","3,3965","12,41","3,0179"
research,1688,1038,1507,982,"33,10","3,2276","12,37","3,0166"
female,1612,1037,1401,937,"31,61","3,2076","12,36","3,0162"
process,1427,1037,1384,1018,"27,98","3,1547","12,36","3,0162"
crew,2424,1036,2156,931,"47,53","3,3847","12,35","3,0158"
bell,2006,1035,1387,821,"39,33","3,3025","12,34","3,0154"
player,1926,1031,1828,1012,"37,76","3,2849","12,29","3,0137"
tip,1409,1031,1326,995,"27,63","3,1492","12,29","3,0137"
weather,1746,1031,1638,989,"34,24","3,2423","12,29","3,0137"
dick,2703,1029,1543,716,"53,00","3,4320","12,27","3,0128"
regret,1384,1027,1331,1017,"27,14","3,1414","12,24","3,0120"
spring,1597,1027,1345,910,"31,31","3,2036","12,24","3,0120"
insurance,1955,1025,1852,994,"38,33","3,2914","12,22","3,0111"
paint,1877,1025,1752,984,"36,80","3,2737","12,22","3,0111"
society,1679,1025,1309,880,"32,92","3,2253","12,22","3,0111"
signal,1926,1024,1786,984,"37,76","3,2849","12,21","3,0107"
passing,1325,1022,1219,973,"25,98","3,1225","12,18","3,0099"
period,1417,1022,1278,927,"27,78","3,1517","12,18","3,0099"
physical,1386,1022,1306,972,"27,18","3,1421","12,18","3,0099"
nonsense,1452,1021,942,722,"28,47","3,1623","12,17","3,0095"
client,2715,1020,2693,1014,"53,24","3,4339","12,16","3,0090"
command,2225,1020,1860,944,"43,63","3,3475","12,16","3,0090"
yellow,1724,1019,1323,883,"33,80","3,2368","12,15","3,0086"
attitude,1330,1016,1291,994,"26,08","3,1242","12,11","3,0073"
science,1900,1016,1619,898,"37,25","3,2790","12,11","3,0073"
film,3328,1013,3210,974,"65,25","3,5223","12,08","3,0060"
amount,1262,1012,1260,1010,"24,75","3,1014","12,06","3,0056"
base,1804,1011,1584,940,"35,37","3,2565","12,05","3,0052"
connection,1386,1008,1356,988,"27,18","3,1421","12,02","3,0039"
glasses,1689,1008,1626,982,"33,12","3,2279","12,02","3,0039"
rise,1399,1008,1162,872,"27,43","3,1461","12,02","3,0039"
lab,2020,1007,1821,969,"39,61","3,3056","12,01","3,0035"
unit,1845,1007,1469,879,"36,18","3,2662","12,01","3,0035"
bullet,1950,1006,1676,966,"38,24","3,2903","11,99","3,0030"
post,1654,1005,1205,835,"32,43","3,2188","11,98","3,0026"
dozen,1231,1001,1214,991,"24,14","3,0906","11,93","3,0009"
success,1390,1001,1297,944,"27,25","3,1433","11,93","3,0009"
medicine,1744,1000,1552,941,"34,20","3,2418","11,92","3,0004"
season,1605,1000,1453,882,"31,47","3,2057","11,92","3,0004"
switch,1434,1000,1225,895,"28,12","3,1569","11,92","3,0004"
energy,1678,995,1587,963,"32,90","3,2251","11,86","2,9983"
midnight,1447,995,1275,912,"28,37","3,1608","11,86","2,9983"
bath,1587,994,1512,961,"31,12","3,2009","11,85","2,9978"
grade,1493,993,1442,967,"29,27","3,1744","11,84","2,9974"
license,1635,992,1530,949,"32,06","3,2138","11,83","2,9969"
traffic,1454,992,1248,890,"28,51","3,1629","11,83","2,9969"
babe,1814,991,1328,869,"35,57","3,2589","11,81","2,9965"
Detective,3117,988,1405,675,"61,12","3,4939","11,78","2,9952"
staff,1632,987,1457,923,"32,00","3,2130","11,77","2,9948"
stranger,1377,986,1299,945,"27,00","3,1392","11,75","2,9943"
telephone,1651,984,1437,892,"32,37","3,2180","11,73","2,9934"
project,1907,983,1663,901,"37,39","3,2806","11,72","2,9930"
airport,1940,982,1710,910,"38,04","3,2880","11,71","2,9926"
model,1635,982,1534,942,"32,06","3,2138","11,71","2,9926"
aside,1212,980,1067,877,"23,76","3,0839","11,68","2,9917"
direction,1228,979,1208,967,"24,08","3,0896","11,67","2,9912"
vacation,1673,979,1615,969,"32,80","3,2238","11,67","2,9912"
assistant,1643,977,1414,861,"32,22","3,2159","11,65","2,9903"
score,1552,977,1459,931,"30,43","3,1912","11,65","2,9903"
shoulder,1336,976,1293,952,"26,20","3,1261","11,64","2,9899"
drag,1349,973,1246,922,"26,45","3,1303","11,60","2,9886"
jacket,1704,971,1667,957,"33,41","3,2317","11,58","2,9877"
closing,1333,970,1201,905,"26,14","3,1252","11,56","2,9872"
event,1345,969,1327,961,"26,37","3,1290","11,55","2,9868"
Bob,4666,968,86,57,"91,49","3,6690","11,54","2,9863"
firm,1799,966,1754,944,"35,27","3,2553","11,52","2,9854"
theory,1459,965,1415,948,"28,61","3,1644","11,50","2,9850"
funeral,1693,960,1638,937,"33,20","3,2289","11,44","2,9827"
trial,2518,960,2441,942,"49,37","3,4012","11,44","2,9827"
setting,1099,959,1031,910,"21,55","3,0414","11,43","2,9823"
military,2103,958,1896,909,"41,24","3,3230","11,42","2,9818"
hire,1302,956,1247,929,"25,53","3,1149","11,40","2,9809"
distance,1306,955,1223,913,"25,61","3,1163","11,39","2,9805"
wasting,1135,955,1085,928,"22,25","3,0554","11,39","2,9805"
Aunt,2815,954,912,493,"55,20","3,4496","11,37","2,9800"
freedom,1688,954,1403,867,"33,10","3,2276","11,37","2,9800"
toilet,1474,954,1413,929,"28,90","3,1688","11,37","2,9800"
suicide,1747,950,1583,902,"34,25","3,2425","11,33","2,9782"
birth,1405,948,1344,907,"27,55","3,1480","11,30","2,9773"
monster,1982,945,1799,880,"38,86","3,2973","11,27","2,9759"
target,1936,945,1672,878,"37,96","3,2871","11,27","2,9759"
punch,1514,943,1318,857,"29,69","3,1804","11,24","2,9750"
rate,1271,943,1250,934,"24,92","3,1045","11,24","2,9750"
smoking,1334,943,1211,875,"26,16","3,1255","11,24","2,9750"
rat,1663,941,1489,893,"32,61","3,2212","11,22","2,9741"
fail,1254,939,1220,930,"24,59","3,0986","11,19","2,9731"
stone,2072,938,1158,737,"40,63","3,3166","11,18","2,9727"
wound,1353,937,1316,926,"26,53","3,1316","11,17","2,9722"
knowledge,1302,936,1229,897,"25,53","3,1149","11,16","2,9717"
pride,1411,936,1221,881,"27,67","3,1498","11,16","2,9717"
official,1224,935,1168,899,"24,00","3,0881","11,15","2,9713"
television,1729,935,1628,891,"33,90","3,2380","11,15","2,9713"
bomb,2736,934,2561,898,"53,65","3,4373","11,13","2,9708"
tour,1571,934,1444,883,"30,80","3,1965","11,13","2,9708"
attorney,2060,930,1592,820,"40,39","3,3141","11,09","2,9689"
effect,1219,930,1200,921,"23,90","3,0864","11,09","2,9689"
parking,1379,929,1312,903,"27,04","3,1399","11,08","2,9685"
statement,1491,929,1483,925,"29,24","3,1738","11,08","2,9685"
bust,1406,928,1312,893,"27,57","3,1483","11,06","2,9680"
section,1394,927,1135,818,"27,33","3,1446","11,05","2,9675"
plate,1308,925,1280,905,"25,65","3,1169","11,03","2,9666"
access,1615,923,1483,879,"31,67","3,2084","11,00","2,9657"
joy,1456,923,1095,815,"28,55","3,1635","11,00","2,9657"
County,1722,920,742,459,"33,76","3,2363","10,97","2,9643"
hill,1915,920,1028,623,"37,55","3,2824","10,97","2,9643"
advantage,1125,918,1114,912,"22,06","3,0515","10,94","2,9633"
reality,1543,918,1449,883,"30,25","3,1886","10,94","2,9633"
quarter,1327,917,1223,857,"26,02","3,1232","10,93","2,9628"
community,1486,916,1381,859,"29,14","3,1723","10,92","2,9624"
winner,1592,916,1431,858,"31,22","3,2022","10,92","2,9624"
sale,1295,915,1270,907,"25,39","3,1126","10,91","2,9619"
Van,2641,915,1250,565,"51,78","3,4219","10,91","2,9619"
flat,1337,913,1233,866,"26,22","3,1265","10,88","2,9609"
request,1304,910,1095,823,"25,57","3,1156","10,85","2,9595"
sensitive,1149,909,1111,887,"22,53","3,0607","10,84","2,9590"
edge,1199,907,1150,895,"23,51","3,0792","10,81","2,9581"
cutting,1126,904,1042,852,"22,08","3,0519","10,78","2,9566"
bread,1445,902,1341,863,"28,33","3,1602","10,75","2,9557"
candy,1825,902,1430,792,"35,78","3,2615","10,75","2,9557"
gate,1634,902,1334,779,"32,04","3,2135","10,75","2,9557"
beating,1160,900,1111,869,"22,75","3,0648","10,73","2,9547"
button,1441,900,1322,851,"28,25","3,1590","10,73","2,9547"
alarm,1522,898,1422,855,"29,84","3,1827","10,71","2,9538"
cooking,1307,898,1228,865,"25,63","3,1166","10,71","2,9538"
joint,1405,898,1291,840,"27,55","3,1480","10,71","2,9538"
investigation,1491,895,1470,886,"29,24","3,1738","10,67","2,9523"
understanding,1117,895,1087,879,"21,90","3,0484","10,67","2,9523"
leader,1589,894,1346,846,"31,16","3,2014","10,66","2,9518"
shoe,1550,893,1450,862,"30,39","3,1906","10,65","2,9513"
crash,1461,892,1336,840,"28,65","3,1649","10,63","2,9509"
chocolate,1499,887,1273,785,"29,39","3,1761","10,57","2,9484"
claim,1295,886,1270,876,"25,39","3,1126","10,56","2,9479"
closet,1381,886,1360,876,"27,08","3,1405","10,56","2,9479"
Lieutenant,5306,886,758,349,"104,04","3,7248","10,56","2,9479"
lover,1358,886,1240,829,"26,63","3,1332","10,56","2,9479"
mountain,1805,885,1408,735,"35,39","3,2567","10,55","2,9474"
silence,1294,884,812,640,"25,37","3,1123","10,54","2,9469"
spell,1869,884,1798,855,"36,65","3,2718","10,54","2,9469"
talent,1332,883,1279,867,"26,12","3,1248","10,53","2,9465"
row,1343,882,1176,827,"26,33","3,1284","10,52","2,9460"
silver,1619,881,1064,701,"31,75","3,2095","10,50","2,9455"
guarantee,1123,880,1105,874,"22,02","3,0508","10,49","2,9450"
dollar,1410,872,1338,842,"27,65","3,1495","10,40","2,9410"
divorce,1669,871,1565,842,"32,73","3,2227","10,38","2,9405"
miracle,1359,871,1258,827,"26,65","3,1335","10,38","2,9405"
mirror,1233,871,1175,851,"24,18","3,0913","10,38","2,9405"
path,1252,870,1198,848,"24,55","3,0980","10,37","2,9400"
fate,1375,865,1260,824,"26,96","3,1386","10,31","2,9375"
sweat,1115,863,1056,831,"21,86","3,0477","10,29","2,9365"
ocean,1545,862,1284,760,"30,29","3,1892","10,28","2,9360"
value,1097,862,1075,854,"21,51","3,0406","10,28","2,9360"
behavior,1142,861,1125,850,"22,39","3,0580","10,26","2,9355"
giant,1380,861,1239,799,"27,06","3,1402","10,26","2,9355"
presence,1064,861,1050,848,"20,86","3,0273","10,26","2,9355"
cigarette,1357,860,1180,770,"26,61","3,1329","10,25","2,9350"
planet,1975,858,1771,790,"38,73","3,2958","10,23","2,9340"
illegal,1199,857,1145,831,"23,51","3,0792","10,22","2,9335"
magazine,1693,857,1498,786,"33,20","3,2289","10,22","2,9335"
nightmare,1142,857,1103,837,"22,39","3,0580","10,22","2,9335"
swing,1325,857,1064,755,"25,98","3,1225","10,22","2,9335"
bone,1329,855,1221,819,"26,06","3,1239","10,19","2,9325"
protection,1197,854,1073,798,"23,47","3,0785","10,18","2,9320"
Grandma,2325,853,599,352,"45,59","3,3666","10,17","2,9315"
garbage,1331,852,1260,816,"26,10","3,1245","10,16","2,9309"
media,1137,852,709,483,"22,29","3,0561","10,16","2,9309"
wheel,1380,851,1283,798,"27,06","3,1402","10,15","2,9304"
owner,1185,850,1136,826,"23,24","3,0741","10,13","2,9299"
equipment,1298,849,1270,831,"25,45","3,1136","10,12","2,9294"
refuse,1070,849,1051,834,"20,98","3,0298","10,12","2,9294"
policy,1378,847,1351,836,"27,02","3,1396","10,10","2,9284"
champagne,1596,846,1317,751,"31,29","3,2033","10,09","2,9279"
swim,1622,844,1482,807,"31,80","3,2103","10,06","2,9269"
expert,1128,842,1105,832,"22,12","3,0527","10,04","2,9258"
happiness,1249,842,1157,799,"24,49","3,0969","10,04","2,9258"
garden,1354,841,1066,676,"26,55","3,1319","10,03","2,9253"
pizza,1709,841,1399,744,"33,51","3,2330","10,03","2,9253"
winter,1337,839,1132,761,"26,22","3,1265","10,00","2,9243"
belt,1242,838,1180,810,"24,35","3,0945","9,99","2,9238"
contract,1650,838,1604,829,"32,35","3,2177","9,99","2,9238"
outfit,1280,838,1278,838,"25,10","3,1075","9,99","2,9238"
mystery,1171,837,1094,802,"22,96","3,0689","9,98","2,9232"
courage,1207,835,1084,792,"23,67","3,0821","9,95","2,9222"
affair,1502,834,1467,821,"29,45","3,1770","9,94","2,9217"
nerve,1171,834,1152,824,"22,96","3,0689","9,94","2,9217"
progress,1084,834,1021,803,"21,25","3,0354","9,94","2,9217"
defense,1665,832,1323,716,"32,65","3,2217","9,92","2,9206"
plain,1113,832,1001,764,"21,82","3,0469","9,92","2,9206"
plant,1408,831,1338,795,"27,61","3,1489","9,91","2,9201"
Rose,2704,831,689,462,"53,02","3,4322","9,91","2,9201"
juice,1371,830,1269,801,"26,88","3,1374","9,90","2,9196"
soldier,1985,830,1823,789,"38,92","3,2980","9,90","2,9196"
storm,1574,826,1329,755,"30,86","3,1973","9,85","2,9175"
material,1129,825,1121,821,"22,14","3,0531","9,84","2,9170"
possibility,1035,825,1020,815,"20,29","3,0154","9,84","2,9170"
leading,1064,823,992,780,"20,86","3,0273","9,81","2,9159"
location,1263,823,1213,799,"24,76","3,1017","9,81","2,9159"
object,1314,823,1283,814,"25,76","3,1189","9,81","2,9159"
tail,1219,821,1149,796,"23,90","3,0864","9,79","2,9149"
disease,1335,820,1274,792,"26,18","3,1258","9,78","2,9143"
wire,1403,819,1326,798,"27,51","3,1474","9,76","2,9138"
downtown,1118,818,1018,773,"21,92","3,0488","9,75","2,9133"
image,1154,818,1138,812,"22,63","3,0626","9,75","2,9133"
Junior,1825,818,608,469,"35,78","3,2615","9,75","2,9133"
garage,1388,816,1344,798,"27,22","3,1427","9,73","2,9122"
pen,1261,816,1164,774,"24,73","3,1011","9,73","2,9122"
interview,1505,815,1470,799,"29,51","3,1778","9,72","2,9117"
learning,1036,815,966,764,"20,31","3,0158","9,72","2,9117"
dirt,1310,814,1130,782,"25,69","3,1176","9,70","2,9112"
Professor,3548,813,1044,519,"69,57","3,5501","9,69","2,9106"
pink,1452,812,1139,711,"28,47","3,1623","9,68","2,9101"
source,1437,812,1131,777,"28,18","3,1578","9,68","2,9101"
dust,1216,811,1107,770,"23,84","3,0853","9,67","2,9096"
piss,1203,811,1033,719,"23,59","3,0806","9,67","2,9096"
director,1834,809,1287,646,"35,96","3,2636","9,64","2,9085"
uniform,1266,808,1222,791,"24,82","3,1028","9,63","2,9079"
engine,1626,807,1393,718,"31,88","3,2114","9,62","2,9074"
football,1914,806,1752,765,"37,53","3,2822","9,61","2,9069"
trap,1216,806,1107,757,"23,84","3,0853","9,61","2,9069"
map,1623,805,1587,792,"31,82","3,2106","9,60","2,9063"
approach,1070,804,1005,774,"20,98","3,0298","9,59","2,9058"
trash,1146,804,1070,770,"22,47","3,0596","9,59","2,9058"
gang,1537,802,1388,742,"30,14","3,1870","9,56","2,9047"
lake,1836,802,1074,497,"36,00","3,2641","9,56","2,9047"
cast,1180,797,1074,735,"23,14","3,0722","9,50","2,9020"
conference,1296,797,1193,745,"25,41","3,1129","9,50","2,9020"
coast,1361,795,771,526,"26,69","3,1342","9,48","2,9009"
effort,987,795,985,793,"19,35","2,9948","9,48","2,9009"
explanation,1023,794,1012,788,"20,06","3,0103","9,47","2,9004"
shift,1164,793,1097,758,"22,82","3,0663","9,45","2,8998"
couch,1197,792,1171,776,"23,47","3,0785","9,44","2,8993"
flesh,1125,792,1062,773,"22,06","3,0515","9,44","2,8993"
panic,1114,792,1063,769,"21,84","3,0473","9,44","2,8993"
authority,1082,791,989,740,"21,22","3,0346","9,43","2,8987"
percent,1313,790,1307,787,"25,75","3,1186","9,42","2,8982"
pie,1466,790,1273,751,"28,75","3,1664","9,42","2,8982"
friendship,1164,788,1077,754,"22,82","3,0663","9,39","2,8971"
impression,946,787,946,787,"18,55","2,9763","9,38","2,8965"
recall,1003,787,975,773,"19,67","3,0017","9,38","2,8965"
monkey,1709,782,1403,716,"33,51","3,2330","9,32","2,8938"
secretary,1694,782,1147,654,"33,22","3,2292","9,32","2,8938"
mile,1071,779,950,746,"21,00","3,0302","9,29","2,8921"
result,1008,777,995,770,"19,76","3,0039","9,26","2,8910"
yard,1278,776,1093,714,"25,06","3,1069","9,25","2,8904"
artist,1460,775,1418,760,"28,63","3,1647","9,24","2,8899"
lifetime,929,775,902,756,"18,22","2,9685","9,24","2,8899"
stock,1300,775,1228,742,"25,49","3,1143","9,24","2,8899"
photo,1165,774,1122,752,"22,84","3,0667","9,23","2,8893"
senior,1339,774,1051,674,"26,25","3,1271","9,23","2,8893"
village,1712,774,1459,636,"33,57","3,2338","9,23","2,8893"
snow,1599,773,1255,675,"31,35","3,2041","9,22","2,8887"
surgery,1651,768,1514,749,"32,37","3,2180","9,16","2,8859"
rescue,1296,766,1137,724,"25,41","3,1129","9,13","2,8848"
screen,1193,766,1152,749,"23,39","3,0770","9,13","2,8848"
violence,1173,766,1076,730,"23,00","3,0697","9,13","2,8848"
rip,1028,765,855,686,"20,16","3,0124","9,12","2,8842"
ghost,1866,764,1456,644,"36,59","3,2711","9,11","2,8837"
pot,1149,763,1084,736,"22,53","3,0607","9,10","2,8831"
soup,1285,763,1189,722,"25,20","3,1092","9,10","2,8831"
lack,905,761,858,730,"17,75","2,9571","9,07","2,8820"
audience,1294,758,1241,738,"25,37","3,1123","9,04","2,8802"
threat,1059,757,1033,747,"20,76","3,0253","9,02","2,8797"
exchange,1031,754,952,704,"20,22","3,0137","8,99","2,8779"
grandmother,1417,754,1330,732,"27,78","3,1517","8,99","2,8779"
underwear,1105,754,1063,734,"21,67","3,0438","8,99","2,8779"
wood,1377,754,1054,664,"27,00","3,1392","8,99","2,8779"
attempt,975,752,956,740,"19,12","2,9894","8,97","2,8768"
newspaper,1208,752,1152,729,"23,69","3,0824","8,97","2,8768"
confidence,993,751,960,738,"19,47","2,9974","8,95","2,8762"
route,1089,751,901,651,"21,35","3,0374","8,95","2,8762"
vision,1218,751,1164,729,"23,88","3,0860","8,95","2,8762"
fifth,979,748,645,525,"19,20","2,9912","8,92","2,8745"
Grace,2157,748,708,513,"42,29","3,3341","8,92","2,8745"
potential,960,748,925,729,"18,82","2,9827","8,92","2,8745"
Ray,4966,748,240,170,"97,37","3,6961","8,92","2,8745"
routine,1012,748,977,729,"19,84","3,0056","8,92","2,8745"
sandwich,1118,748,1097,736,"21,92","3,0488","8,92","2,8745"
failure,1021,744,952,715,"20,02","3,0095","8,87","2,8722"
coincidence,948,742,898,709,"18,59","2,9773","8,85","2,8710"
spit,987,742,803,627,"19,35","2,9948","8,85","2,8710"
chain,1082,739,1021,708,"21,22","3,0346","8,81","2,8692"
chick,1334,739,1176,704,"26,16","3,1255","8,81","2,8692"
detail,989,737,929,709,"19,39","2,9956","8,79","2,8681"
quality,947,736,891,709,"18,57","2,9768","8,77","2,8675"
range,1161,736,978,678,"22,76","3,0652","8,77","2,8675"
wrap,908,736,752,634,"17,80","2,9586","8,77","2,8675"
prize,1142,735,977,634,"22,39","3,0580","8,76","2,8669"
teaching,1010,735,954,703,"19,80","3,0048","8,76","2,8669"
reputation,983,734,979,732,"19,27","2,9930","8,75","2,8663"
scratch,961,734,836,662,"18,84","2,9832","8,75","2,8663"
cheer,953,733,739,594,"18,69","2,9795","8,74","2,8657"
desire,1034,733,977,713,"20,27","3,0149","8,74","2,8657"
vote,1751,733,1630,715,"34,33","3,2435","8,74","2,8657"
march,1225,732,625,396,"24,02","3,0885","8,73","2,8651"
farm,1532,731,1369,681,"30,04","3,1855","8,71","2,8645"
desert,1427,730,1230,645,"27,98","3,1547","8,70","2,8639"
cow,1301,728,1202,696,"25,51","3,1146","8,68","2,8627"
standard,940,728,738,605,"18,43","2,9736","8,68","2,8627"
ambulance,1143,727,1093,707,"22,41","3,0584","8,67","2,8621"
century,1063,727,950,663,"20,84","3,0269","8,67","2,8621"
channel,1245,726,659,475,"24,41","3,0955","8,66","2,8615"
egg,1328,726,1237,694,"26,04","3,1235","8,66","2,8615"
climb,1007,724,815,615,"19,75","3,0035","8,63","2,8603"
passion,1008,724,900,675,"19,76","3,0039","8,63","2,8603"
former,932,719,840,665,"18,27","2,9699","8,57","2,8573"
performance,1113,719,1086,708,"21,82","3,0469","8,57","2,8573"
ease,974,718,842,635,"19,10","2,9890","8,56","2,8567"
fruit,1108,715,994,661,"21,73","3,0449","8,52","2,8549"
hunt,1319,712,918,622,"25,86","3,1206","8,49","2,8531"
series,1028,711,837,624,"20,16","3,0124","8,48","2,8525"
nail,951,710,846,678,"18,65","2,9786","8,46","2,8519"
ordinary,973,708,928,693,"19,08","2,9886","8,44","2,8506"
sentence,1047,708,1029,701,"20,53","3,0204","8,44","2,8506"
Grant,1660,706,602,463,"32,55","3,2204","8,42","2,8494"
package,1162,705,1112,676,"22,78","3,0656","8,40","2,8488"
thief,1238,704,1143,670,"24,27","3,0931","8,39","2,8482"
delivery,1017,703,914,651,"19,94","3,0077","8,38","2,8476"
duck,1263,703,938,562,"24,76","3,1017","8,38","2,8476"
noon,924,703,848,673,"18,12","2,9661","8,38","2,8476"
universe,1289,703,1184,682,"25,27","3,1106","8,38","2,8476"
argument,867,702,857,698,"17,00","2,9385","8,37","2,8470"
challenge,1013,700,943,681,"19,86","3,0060","8,35","2,8457"
supply,952,700,873,652,"18,67","2,9791","8,35","2,8457"
trace,989,699,860,646,"19,39","2,9956","8,33","2,8451"
Buck,1721,697,612,469,"33,75","3,2360","8,31","2,8439"
poison,1252,696,1133,644,"24,55","3,0980","8,30","2,8432"
hug,986,695,910,653,"19,33","2,9943","8,29","2,8426"
clue,898,694,879,683,"17,61","2,9538","8,27","2,8420"
term,890,693,879,685,"17,45","2,9499","8,26","2,8414"
University,1203,693,590,369,"23,59","3,0806","8,26","2,8414"
comfort,878,692,812,660,"17,22","2,9440","8,25","2,8407"
dawn,1301,692,818,604,"25,51","3,1146","8,25","2,8407"
occasion,844,692,839,690,"16,55","2,9269","8,25","2,8407"
offense,840,692,826,688,"16,47","2,9248","8,25","2,8407"
underneath,829,692,726,623,"16,25","2,9191","8,25","2,8407"
apple,1207,689,878,560,"23,67","3,0821","8,21","2,8388"
circle,1097,689,898,596,"21,51","3,0406","8,21","2,8388"
Prince,2299,689,979,396,"45,08","3,3617","8,21","2,8388"
wallet,1163,689,1143,677,"22,80","3,0660","8,21","2,8388"
demand,873,687,841,668,"17,12","2,9415","8,19","2,8376"
estate,1076,687,1022,670,"21,10","3,0322","8,19","2,8376"
hunting,1081,687,1007,663,"21,20","3,0342","8,19","2,8376"
library,1170,687,1061,647,"22,94","3,0686","8,19","2,8376"
incident,883,685,878,683,"17,31","2,9465","8,17","2,8363"
disaster,881,684,848,664,"17,27","2,9455","8,15","2,8357"
island,2018,684,1987,677,"39,57","3,3051","8,15","2,8357"
meantime,769,684,692,622,"15,08","2,8865","8,15","2,8357"
orange,1138,684,866,542,"22,31","3,0565","8,15","2,8357"
education,996,683,887,633,"19,53","2,9987","8,14","2,8351"
bowl,1094,682,817,563,"21,45","3,0394","8,13","2,8344"
plastic,957,681,861,625,"18,76","2,9814","8,12","2,8338"
wave,1084,680,932,592,"21,25","3,0354","8,11","2,8331"
ability,980,679,974,673,"19,22","2,9917","8,09","2,8325"
basement,1074,679,1052,670,"21,06","3,0314","8,09","2,8325"
mix,834,677,745,616,"16,35","2,9217","8,07","2,8312"
transfer,1048,677,967,643,"20,55","3,0208","8,07","2,8312"
elevator,1245,676,1162,642,"24,41","3,0955","8,06","2,8306"
princess,2019,676,1093,488,"39,59","3,3054","8,06","2,8306"
humor,849,675,780,628,"16,65","2,9294","8,05","2,8299"
offering,777,675,758,664,"15,24","2,8910","8,05","2,8299"
gather,799,674,623,555,"15,67","2,9031","8,04","2,8293"
madam,2244,674,1314,439,"44,00","3,3512","8,04","2,8293"
tank,1306,674,1122,643,"25,61","3,1163","8,04","2,8293"
butter,1042,672,945,638,"20,43","3,0183","8,01","2,8280"
instance,856,672,856,672,"16,78","2,9330","8,01","2,8280"
purse,1008,672,995,666,"19,76","3,0039","8,01","2,8280"
